group,object_name,label,table_column,type,allowed_values,purpose,how_it_works,used_in,confidence,notes
Altro > Web > Tutti i documenti > Controlli/attivazioni per tutti i documenti  (2),Check10,Abilita il tasto per inserire gli articoli nella griglia dei documenti,(colonna assente nel DB Impresind),boolean,,Abilita il tasto per inserire gli articoli nella griglia dei documenti,Caricato all'avvio in PUB_ISRTRIGHEDOC (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_ISRTRIGHEDOC = .F.`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_ISRTRIGHEDOC non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Web > Tutti i documenti > Controlli/attivazioni per tutti i documenti  (2),Standardfield2,,(colonna assente nel DB Impresind),text,,,Caricato all'avvio in PUB_MPVPERC (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_MPVPERC = 0`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_MPVPERC non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Web > Carichi da fornitore,Check1,"Durante il carico da fornitore per conto lavoro, ricalcola il prezzo del prodotto caricato da Di.Ba.",(colonna assente nel DB Impresind),boolean,,"Durante il carico da fornitore per conto lavoro, ricalcola il prezzo del prodotto caricato da Di.Ba.",Caricato all'avvio in PUB_RICBFOCLAV (APPLILIB.AQUADOCU); condiziona AQMLIB.AQM_GESTIONE_CARICHI_BFO: `IF !EMPTY(ORD_SYSCTL) AND PUB_RICBFOCLAV`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_RICBFOCLAV non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > E-commerce,Text5,Endpoint URL,(colonna assente nel DB Impresind),text,,Endpoint URL,Caricato all'avvio in PUB_ECURL (APPLILIB.AQUADOCU); condiziona ECOMMERCE_ESPORTA_DISPONIBILITA_PRODOTTI_CARD.prg.: `IF EMPTY(PUB_ECURL) OR EMPTY(PUB_ECAUTK) OR EMPTY(PUB_ECMAGA)`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_ECURL non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > E-commerce,Text1,Authorization Key,(colonna assente nel DB Impresind),text,,Authorization Key,Caricato all'avvio in PUB_ECAUTK (APPLILIB.AQUADOCU); condiziona ECOMMERCE_ESPORTA_DISPONIBILITA_PRODOTTI_CARD.prg.: `IF EMPTY(PUB_ECURL) OR EMPTY(PUB_ECAUTK) OR EMPTY(PUB_ECMAGA)`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_ECAUTK non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > E-commerce,Text15,Magazzino,(colonna assente nel DB Impresind),text,,Magazzino,Caricato all'avvio in PUB_ECMAGA (APPLILIB.AQUADOCU); condiziona ECOMMERCE_ESPORTA_DISPONIBILITA_PRODOTTI_CARD.prg.: `IF EMPTY(PUB_ECURL) OR EMPTY(PUB_ECAUTK) OR EMPTY(PUB_ECMAGA)`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_ECMAGA non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > Gestit,Text5,,(colonna assente nel DB Impresind),text,,,Caricato all'avvio in PUB_GINRINT (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_GINRINT = 0`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_GINRINT non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > BlueNext,Text5,Base URL,(colonna assente nel DB Impresind),text,,Base URL,Caricato all'avvio in PUB_BNBASEURL (APPLILIB.AQUADOCU); condiziona BLUENEXT_WS_LIB.BLUENEXT_LOGIN: `IF EMPTY(PUB_BNBASEURL) OR EMPTY(PUB_BNUSER) OR EMPTY(PUB_BNPASS) OR EMPTY(PUB_BNPIVA)`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_BNBASEURL non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > BlueNext,Text6,Username,(colonna assente nel DB Impresind),text,,Username,Caricato all'avvio in PUB_BNUSER (APPLILIB.AQUADOCU); condiziona BLUENEXT_WS_LIB.BLUENEXT_LOGIN: `IF EMPTY(PUB_BNBASEURL) OR EMPTY(PUB_BNUSER) OR EMPTY(PUB_BNPASS) OR EMPTY(PUB_BNPIVA)`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_BNUSER non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > BlueNext,Text7,Password,(colonna assente nel DB Impresind),text,,Password,Caricato all'avvio in PUB_BNPASS (APPLILIB.AQUADOCU); condiziona BLUENEXT_WS_LIB.BLUENEXT_LOGIN: `IF EMPTY(PUB_BNBASEURL) OR EMPTY(PUB_BNUSER) OR EMPTY(PUB_BNPASS) OR EMPTY(PUB_BNPIVA)`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_BNPASS non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > BlueNext,Text8,Partita IVA,(colonna assente nel DB Impresind),text,,Partita IVA,Caricato all'avvio in PUB_BNPIVA (APPLILIB.AQUADOCU); condiziona BLUENEXT_WS_LIB.BLUENEXT_LOGIN: `IF EMPTY(PUB_BNBASEURL) OR EMPTY(PUB_BNUSER) OR EMPTY(PUB_BNPASS) OR EMPTY(PUB_BNPIVA)`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_BNPIVA non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > Microsoft Graph,Text5,Token URI,(colonna assente nel DB Impresind),text,,Token URI,"Caricato all'avvio in PUB_MGTKNURI (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_MGTKNURI = """"`",APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_MGTKNURI non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > Microsoft Graph,Text6,Tenant ID,(colonna assente nel DB Impresind),text,,Tenant ID,"Caricato all'avvio in PUB_MGTNTID (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_MGTNTID = """"`",APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_MGTNTID non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > Microsoft Graph,Text8,Client ID,(colonna assente nel DB Impresind),text,,Client ID,"Caricato all'avvio in PUB_MGCLNID (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_MGCLNID = """"`",APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_MGCLNID non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > Microsoft Graph,Text11,Client secret,(colonna assente nel DB Impresind),text,,Client secret,"Caricato all'avvio in PUB_MGCLNSEC (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_MGCLNSEC = """"`",APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_MGCLNSEC non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > Microsoft Graph,Text1,Email URI,(colonna assente nel DB Impresind),text,,Email URI,"Caricato all'avvio in PUB_MGEMLURI (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_MGEMLURI = """"`",APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_MGEMLURI non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > Twilio,Text5,API URL,(colonna assente nel DB Impresind),text,,API URL,Caricato all'avvio in PUB_TWILIOURL (APPLILIB.AQUADOCU); condiziona NOTIFICHE_INTERVENTI_GIORNALIERI.prg.: `IF EMPTY(PUB_TWILIOURL) OR EMPTY(PUB_TWILIOSID) OR EMPTY(PUB_TWILIOAUTHTOKEN) OR EMPTY(PUB_TWILIOSMSPN) OR EMPTY(PUB_TWI`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_TWILIOURL non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > Twilio,Text6,SMS Sender Phone Number,(colonna assente nel DB Impresind),text,,SMS Sender Phone Number,Caricato all'avvio in PUB_TWILIOSMSPN (APPLILIB.AQUADOCU); condiziona NOTIFICHE_INTERVENTI_GIORNALIERI.prg.: `IF EMPTY(PUB_TWILIOURL) OR EMPTY(PUB_TWILIOSID) OR EMPTY(PUB_TWILIOAUTHTOKEN) OR EMPTY(PUB_TWILIOSMSPN) OR EMPTY(PUB_TWI`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_TWILIOSMSPN non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > Twilio,Text8,WhatsApp Sender Phone Number,(colonna assente nel DB Impresind),text,,WhatsApp Sender Phone Number,Caricato all'avvio in PUB_TWILIOWAPN (APPLILIB.AQUADOCU); condiziona NOTIFICHE_INTERVENTI_GIORNALIERI.prg.: `IF EMPTY(PUB_TWILIOURL) OR EMPTY(PUB_TWILIOSID) OR EMPTY(PUB_TWILIOAUTHTOKEN) OR EMPTY(PUB_TWILIOSMSPN) OR EMPTY(PUB_TWI`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_TWILIOWAPN non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > Twilio,Text1,Account SID,(colonna assente nel DB Impresind),text,,Account SID,Caricato all'avvio in PUB_TWILIOSID (APPLILIB.AQUADOCU); condiziona NOTIFICHE_INTERVENTI_GIORNALIERI.prg.: `IF EMPTY(PUB_TWILIOURL) OR EMPTY(PUB_TWILIOSID) OR EMPTY(PUB_TWILIOAUTHTOKEN) OR EMPTY(PUB_TWILIOSMSPN) OR EMPTY(PUB_TWI`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_TWILIOSID non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Obsoleto > Twilio,Text2,Auth Token,(colonna assente nel DB Impresind),text,,Auth Token,Caricato all'avvio in PUB_TWILIOAUTHTOKEN (APPLILIB.AQUADOCU); condiziona NOTIFICHE_INTERVENTI_GIORNALIERI.prg.: `IF EMPTY(PUB_TWILIOURL) OR EMPTY(PUB_TWILIOSID) OR EMPTY(PUB_TWILIOAUTHTOKEN) OR EMPTY(PUB_TWILIOSMSPN) OR EMPTY(PUB_TWI`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_TWILIOAUTHTOKEN non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Produzione > Varie,Check1,Gestione impianti industriali,(colonna assente nel DB Impresind),boolean,,Gestione impianti industriali,Caricato all'avvio in PUB_IMPIANTI (APPLILIB.AQUADOCU); condiziona TFC000.VEDIART: `IF PUB_IMPIANTI`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_IMPIANTI non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Consulenza,Text1,secondi,(colonna assente nel DB Impresind),text,,secondi,Caricato all'avvio in PUB_NSECMIN_LOGSQL (APPLILIB.AQUADOCU); condiziona SQLLIB.ExecCommand: `IF _nLogSqlDeltaSeconds >= PUB_NSECMIN_LOGSQL && ERASMO - 10/03/2023`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_NSECMIN_LOGSQL non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Consulenza,Check6,Abilita il controllo sul numero delle sessioni aperte: non possono essere superiori a >>,(colonna assente nel DB Impresind),boolean,,Abilita il controllo sul numero delle sessioni aperte: non possono essere superiori a >>,Caricato all'avvio in PUB_FLSESSIONI (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_FLSESSIONI = .F.`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_FLSESSIONI non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Consulenza,Text2,totali sessioni  azienda,(colonna assente nel DB Impresind),text,,totali sessioni  azienda,Caricato all'avvio in PUB_NRSESSIONI (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_NRSESSIONI = 0`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_NRSESSIONI non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Consulenza,Text3,(condizionato dal 1° flag),(colonna assente nel DB Impresind),text,,(condizionato dal 1° flag),Caricato all'avvio in PUB_NRSESSIONI_PREVISTE (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_NRSESSIONI_PREVISTE = 0`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_NRSESSIONI_PREVISTE non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Produzione standard,Text2,,(colonna assente nel DB Impresind),text,,,"Caricato all'avvio in PUB_STDGSL (APPLILIB.AQUADOCU); condiziona STARTUP_AVANZA_STD.: `PUB_STDGSL = """" && ERASMO - 15/02/2024`",APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_STDGSL non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Dispositivi medicali,Check1,All'aggiornamento di una Di.Ba. proponi ricalcolo costo standard su tutti i gruppi coinvolti,(colonna assente nel DB Impresind),boolean,,All'aggiornamento di una Di.Ba. proponi ricalcolo costo standard su tutti i gruppi coinvolti,Caricato all'avvio in PUB_PDMRCS (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_PDMRCS = .F.`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_PDMRCS non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Macchine industriali,Optiongroup1,Valorizzazione versamento semilavorati/prodotti finiti:,(colonna assente nel DB Impresind),list,,Valorizzazione versamento semilavorati/prodotti finiti:,Caricato all'avvio in PUB_PMICSTVERS (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_PMICSTVERS = 1`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_PMICSTVERS non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro,Check13,Attiva la gestione articoli retail,(colonna assente nel DB Impresind),boolean,,Attiva la gestione articoli retail,Caricato all'avvio in PUB_RETAIL (APPLILIB.AQUADOCU); condiziona TFC000.DESCRIZIONE_AUTOMATICA: `CASE PUB_RETAIL`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_RETAIL non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Altro > Varie,Check12,Per le NUOVE commesse servizii/prodotti durante la creazione del fatturabile non effettua nessun ragruppamento per codice attività,(colonna assente nel DB Impresind),boolean,,Per le NUOVE commesse servizii/prodotti durante la creazione del fatturabile non effettua nessun ragruppamento per codice attività,Caricato all'avvio in PUB_CONS_S_NORAG (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_CONS_S_NORAG= .F.`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_CONS_S_NORAG non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Impostazioni > (1) Impostazioni varie  ,Check10,Abilita la modifica delle fatture fornitori richiamate dalla Ristampa Documenti (Tipo documento FAF),(colonna assente nel DB Impresind),boolean,,Abilita la modifica delle fatture fornitori richiamate dalla Ristampa Documenti (Tipo documento FAF),Caricato all'avvio in PUB_FAFMOD (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_FAFMOD = .F.`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_FAFMOD non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Impostazioni > (1) Impostazioni varie  ,Check12,Nel calcolo del valore consumato per l'esenzione clienti considera anche i DDT per vendita non fatturati,(colonna assente nel DB Impresind),boolean,,Nel calcolo del valore consumato per l'esenzione clienti considera anche i DDT per vendita non fatturati,"Caricato all'avvio in PUB_PLAFCLIDDT (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_PLAFCLIDDT = """"`",APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_PLAFCLIDDT non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Impostazioni > (2) Impostazioni varie ,Check3,Gestione della data di competenza in prima nota e durante l'import delle fatture elettroniche per ottenere il bilancio gestionale,(colonna assente nel DB Impresind),boolean,,Gestione della data di competenza in prima nota e durante l'import delle fatture elettroniche per ottenere il bilancio gestionale,Caricato all'avvio in PUB_BILANCIO_GESTIONALE (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_BILANCIO_GESTIONALE = .F.`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_BILGEST non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Impostazioni > (2) Impostazioni varie ,Check4,Ricalcolo del numero di registrazione prima nota per il libro giornale (gestito automaticamente e aggiorna il database),(colonna assente nel DB Impresind),boolean,,Ricalcolo del numero di registrazione prima nota per il libro giornale (gestito automaticamente e aggiorna il database),Caricato all'avvio in PUB_RICALCNR (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_RICALCNR = .F. && SERGIO - 21/11/2023 Nella stampa del libro giornale ricalcola automaticamente la numerazione delle`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_RICALCNR non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Impostazioni > (2) Impostazioni varie ,Check5,Rinumera automaticamente con un nr. progressivo le registrazioni di PN solo se stampa fiscale e SOLO in stampa (NON aggiorna il database),(colonna assente nel DB Impresind),boolean,,Rinumera automaticamente con un nr. progressivo le registrazioni di PN solo se stampa fiscale e SOLO in stampa (NON aggiorna il database),Caricato all'avvio in PUB_RICALCSTP (APPLILIB.AQUADOCU); condiziona LIB000.AGG_TEMPO: `IF PUB_RICALCSTP && FUNZIONE PER RINUMERARE IL NUMERO DI REGISTRAZIONE DELLE PRIME NOTE SOLO NELLA STAMPA SENZA AGGIORNA`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_RICALCSTP non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Controlli,Check2,Aggiorna prezzo su movimenti e giacenze in caso di variazione prezzo da controllo bolle/fatture,(colonna assente nel DB Impresind),boolean,,Aggiorna prezzo su movimenti e giacenze in caso di variazione prezzo da controllo bolle/fatture,Caricato all'avvio in PUB_AMMCTRLBF (APPLILIB.AQUADOCU); condiziona contabilelib.REGISTRA_DDTFA_AGGIORNA: `IF PUB_AMMCTRLBF AND _NEW_PREZZO <> _OLD_PREZZO`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_AMMCTRLBF non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Controlli,Check3,Impedisce l'inserimento dei Clienti in Prima Nota se in anagrafica i dati obbligatori non sono codificati correttamente,(colonna assente nel DB Impresind),boolean,,Impedisce l'inserimento dei Clienti in Prima Nota se in anagrafica i dati obbligatori non sono codificati correttamente,Caricato all'avvio in PUB_CTRCLPN (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_CTRCLPN = .F.`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_CTRCLPN non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Controlli,Check4,Impedisce l'inserimento dei Fornitori in Prima Nota se in anagrafica i dati obbligatori non sono codificati correttamente,(colonna assente nel DB Impresind),boolean,,Impedisce l'inserimento dei Fornitori in Prima Nota se in anagrafica i dati obbligatori non sono codificati correttamente,Caricato all'avvio in PUB_CTRFOPN (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_CTRFOPN = .F.`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_CTRFOPN non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Controlli,Check5,Aggiorna prezzo su BFO in caso di variazione prezzo da controllo bolle/fatture,(colonna assente nel DB Impresind),boolean,,Aggiorna prezzo su BFO in caso di variazione prezzo da controllo bolle/fatture,Caricato all'avvio in PUB_AMBCTRLBF (APPLILIB.AQUADOCU); condiziona contabilelib.REGISTRA_DDTFA_AGGIORNA: `IF PUB_AMBCTRLBF AND _NEW_PREZZO <> _OLD_PREZZO`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_AMBCTRLBF non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Controlli,Check6,"Proponi pre-valorizzazione spese, in corrispondenza con i conti dedicati nei parametri",(colonna assente nel DB Impresind),boolean,,"Proponi pre-valorizzazione spese, in corrispondenza con i conti dedicati nei parametri",Caricato all'avvio in PUB_SPECTRLBF (APPLILIB.AQUADOCU); condiziona contabilelib.CARICA_U_BFO_LE: `IF PUB_SPECTRLBF`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_SPECTRLBF non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Controlli,Check7,Controllo di quadratura in corrispondenza dell' Imponibile e non del Totale documento,(colonna assente nel DB Impresind),boolean,,Controllo di quadratura in corrispondenza dell' Imponibile e non del Totale documento,Caricato all'avvio in PUB_IMPCTRLBF (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_IMPCTRLBF = .F.`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_IMPCTRLBF non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Controlli,Check8,"Attiva controllo, in prima nota sulla numerazione delle prime note se data registrazione retroattiva (DA ATTIVARE)",(colonna assente nel DB Impresind),boolean,,"Attiva controllo, in prima nota sulla numerazione delle prime note se data registrazione retroattiva (DA ATTIVARE)",Colonna non presente nello schema Impresind e uso non individuato.,,INCERTO,Colonna AZI_CTRLNUMREG non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Controlli,Check9,Richiedi password di protezione per la modifica delle registrazioni di tipo Fattura Cliente,(colonna assente nel DB Impresind),boolean,,Richiedi password di protezione per la modifica delle registrazioni di tipo Fattura Cliente,Caricato all'avvio in PUB_CTRPWDFAT (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_CTRPWDFAT = .F.`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_CTRPWDFAT non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Controlli,Check10,Richiedi password di protezione per la modifica delle registrazioni di tipo Fattura Fornitore,(colonna assente nel DB Impresind),boolean,,Richiedi password di protezione per la modifica delle registrazioni di tipo Fattura Fornitore,Caricato all'avvio in PUB_CTRPWDFAF (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_CTRPWDFAF = .F.`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_CTRPWDFAF non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Trasferimenti contabili,Check4,Durante il trasferimento usa sempre il codice iva spese bolli/incasso anche se il cliente è già in esenzione,(colonna assente nel DB Impresind),boolean,,Durante il trasferimento usa sempre il codice iva spese bolli/incasso anche se il cliente è già in esenzione,Caricato all'avvio in PUB_IVABOLLI (APPLILIB.AQUADOCU); condiziona TFC000.: `IF PUB_IVABOLLI AND !EMPTY(ALLTRIM(PUB_IVASPINC)) && Durante il trasferimento usa sempre il codice iva spese bolli/incas`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_IVABOLLI non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Centri di costo,chk_azi_ccooblven,Solo per documenti di vendita,(colonna assente nel DB Impresind),boolean,,Solo per documenti di vendita,Caricato all'avvio in PUB_CCOOBLVEN (APPLILIB.AQUADOCU); condiziona STARTUP_MODIFICHE.: `PUB_CCOOBLVEN = .F.`,APPLILIB.PRG (AQUADOCU),INCERTO,Colonna AZI_CCOOBLVEN non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
Contabilità > Registrazioni automatiche,Check3,Durante il trasferimento delle fatture SPLIT PAYMENT clienti in contabilità crea automaticamente la registrazione di GIRO CONTO IVA,(colonna assente nel DB Impresind),boolean,,Durante il trasferimento delle fatture SPLIT PAYMENT clienti in contabilità crea automaticamente la registrazione di GIRO CONTO IVA,Colonna non presente nello schema Impresind e uso non individuato.,,INCERTO,Colonna AZI_SPLITPAY non esiste nelle U_AZI_* del DB Impresind (parametro di altra release/verticale).
